Unnamed: 0,customer_id,subscription_id,participant_age,marketing_channel,country_code,extra_draws_per_year,add_ons,failed_payments_12m,monthly_spend_estimated,donation_share_charity,web_sessions_90d_raw,service_contacts_12m,complaints_12m,lifetime_wins,campaign_cohort,treatment_sent_flag,offer_cost_eur,baseline_churn_risk_band,historic_revenue_12m,churned,revenue_next_12m_observed,subscription_month_length,ITE_variant_a,ITE_variant_b
31254,53b61f754a98bc9eb3,2777dcb0f39aa8353b,57,direct mail,gb,0,1,0.0,20.19,38.0,9,0,1,1,variant_b,1,12.29,low,226.94,0,276.28,98,-0.01,-0.02
6090,b8a0cabd92e8b9ab17,81b725ca4595b7af92,71,direct mail,se,1,1,1.0,21.61,34.0,9,2,0,15,variant_a,1,6.56,low,249.17,0,265.77,29,-0.01,0.030000000000000002
6381,26ad18ebce74087e68,98293e4a5bbefa023f,45,door-to-door,de,2,1,0.0,16.6,42.0,10,1,0,6,variant_a,1,7.72,low,205.12,0,221.83,156,-0.01,0.05
11675,4186b8943907012bd9,cce6eb71bc89f2b842,53,online paid,nl,0,0,0.0,15.14,38.0,15,1,0,10,variant_a,1,11.02,low,213.72,0,156.46,52,-0.01,0.009999999999999998
6466,153541c160234d5f90,d7558c85c0cfa7c9ea,67,online paid,nl,0,0,0.0,18.66,50.0,8,1,0,2,variant_a,1,11.35,low,242.24,0,205.59,61,-0.01,0.01
32205,19db090dc300e7c94c,1bbac89482a53e125c,57,referral,se,2,0,0.0,19.38,50.3,10,0,0,2,variant_a,1,11.43,medium,264.23,0,253.73,86,-0.01,0.04
27543,ecd1ee3d15163fbe98,fbd73b5950ee4988a4,88,referral,de,0,0,0.0,16.77,60.0,10,0,0,0,variant_a,1,5.99,low,200.74,0,240.45,65,-0.01,0.11
11082,3401a4cd973f3f886f,058fbb5273fa0f9299,31,television,de,0,0,0.0,14.71,52.0,8,1,0,2,variant_a,1,8.92,medium,160.46,0,200.74,107,-0.01,0.02
5982,4346ad94c2790cac39,c5d8d21f25541945a8,60,door-to-door,nl,2,1,0.0,17.1,47.0,6,0,0,0,variant_b,1,15.82,low,214.06,0,273.79,61,-0.01,-0.01
22718,01dd6a7c493607e115,f3b07b1c9d0afbdb98,38,door-to-door,se,0,0,0.0,20.21,36.0,8,2,0,10,variant_a,1,14.1,medium,212.72,0,250.6,56,-0.01,-0.01
18970,4bb1355f11b2e79ac2,0e1e8fe7ecae8b7a43,46,television,nl,0,0,0.0,17.95,53.0,3,0,0,14,variant_a,1,14.44,medium,230.45,0,238.02,61,-0.01,-0.02
21437,0ea2cf87ee4b92cb47,485fdee616058251c1,85,referral,gb,0,0,0.0,19.71,43.0,8,0,0,15,variant_a,1,8.34,medium,228.39,0,266.79,16,-0.01,0.02
5324,17463ec465317dc055,90ad1e66a5d6d07730,26,direct mail,se,0,0,0.0,16.06,35.0,6,0,0,13,variant_a,1,10.2,low,195.08,0,164.34,105,-0.01,0.09000000000000001
16402,d1dc45410ca4949bb3,ea35947d9575e5462f,70,television,gb,0,0,0.0,16.94,31.0,14,1,0,4,variant_b,1,15.45,low,202.13,0,243.45,62,-0.01,-0.01
14917,b23f9f952360d73136,9ce51c8799082caf83,46,dm,nl,0,1,0.0,18.68,44.0,1,0,0,8,variant_a,1,13.64,low,222.78,0,266.93,34,-0.01,0.009999999999999998
12862,7278d0d386dcc62e9c,e15721392fd2b81433,89,television,no,0,1,0.0,17.25,39.0,6,0,0,6,variant_a,1,16.19,low,204.12,0,240.17,40,-0.01,0.0
28594,b532f0f8baa4651aac,2177ca84e15c752c63,82,dm,de,0,1,0.0,19.32,59.0,1,0,0,12,variant_a,1,14.92,low,220.23,0,276.39,123,-0.01,0.0
16868,2bbd84c0a50aedc1df,1a0016c24a35b5d99b,37,direct mail,se,0,1,0.0,19.36,41.0,4,0,0,13,variant_a,1,13.89,low,253.59,0,237.0,94,-0.01,0.019999999999999997
16896,d29ac33c25a1fe0e50,3941aa62509cc29423,73,door-to-door,se,0,0,0.0,17.94,54.5,5,1,0,6,variant_a,1,12.2,low,175.08,0,182.58,33,-0.01,0.02
23202,556af2550dcbee76da,aae7e560112c74e6a7,80,television,no,0,2,0.0,19.52,47.0,9,2,0,8,variant_a,1,5.91,medium,268.38,0,243.75,108,-0.01,0.0
32231,e25e74105b0ea8f9e8,69d9736be0de64e05d,47,referral,nl,1,1,0.0,20.52,40.0,9,1,0,6,variant_a,1,11.02,low,228.58,0,303.81,82,-0.01,0.01
4546,d18b09180684862f56,d3313b8146f2e1b9a2,51,direct mail,nl,0,0,0.0,15.04,36.0,12,2,0,12,variant_a,1,8.28,low,212.41,0,176.38,145,-0.01,0.04
14413,8ac462c3beb1a7bb86,b48485b5e3b4bae73d,46,direct mail,gb,1,0,1.0,14.39,54.0,6,0,0,7,variant_b,1,10.49,low,184.65,0,182.73,52,-0.01,0.009999999999999998
7805,7c3b08f1b6142bceb9,d1eda221762c556f09,66,television,se,2,0,0.0,15.4,49.0,10,0,0,15,variant_a,1,11.32,medium,246.28,0,251.02,66,-0.01,0.02
25002,ddccf393356f010bc6,328e9981956b928cab,61,television,se,1,1,0.0,20.23,48.0,10,0,0,3,variant_a,1,9.13,medium,208.44,0,211.81,36,-0.01,0.030000000000000002
29479,5b768a6943e0867ed0,ca6a38083c9d36bf33,22,television,se,0,1,0.0,23.32,39.0,14,0,0,7,variant_a,1,7.67,low,306.94,0,283.47,118,-0.01,0.09000000000000001
8458,8772251049924ea0c1,49dea9733748aa3c79,37,door-to-door,nl,2,1,1.0,21.36,65.0,13,0,0,7,variant_a,1,9.95,medium,269.75,0,263.82,126,-0.01,0.07
11724,79b32d0931a0e402c4,333cf35251d32359f6,40,direct mail,se,2,2,1.0,22.46,55.3,8,0,0,9,variant_a,1,11.44,medium,286.88,0,264.39,155,-0.01,0.0
24318,dc66b44552c92b6472,02ff4d81f9246ca202,63,referral,de,0,0,0.0,17.6,59.0,10,1,0,7,variant_b,1,10.01,medium,186.8,0,207.32,132,-0.01,-0.01
741,b84a25d15d9d44f586,c742e00a9637d389c2,54,dm,no,2,0,0.0,18.96,51.0,6,0,0,8,variant_a,1,13.48,medium,269.17,0,292.9,66,-0.01,0.03
10957,66637b9fbf69eec9ed,b09f3f04f7a50c7311,43,online paid,nl,0,0,0.0,13.96,43.0,1,0,0,9,variant_a,1,9.49,low,181.73,0,189.53,135,-0.01,0.02
20870,94ce2cad9b2bd35657,d027be6c4919ca7e27,43,referral,gb,0,1,0.0,15.92,57.0,8,1,0,0,variant_a,1,11.06,medium,207.38,0,206.3,66,-0.01,0.009999999999999998
30744,196f47aa4d2237535c,34045b6f2b9371c6c5,48,television,se,2,0,0.0,17.9,55.9,10,0,0,12,variant_a,1,12.68,low,208.48,0,231.63,99,-0.01,0.060000000000000005
25035,2b5102c218cb2e3df7,01df869bc7854588ba,49,direct mail,se,1,2,0.0,20.67,63.0,12,0,0,7,variant_a,1,13.34,low,269.31,0,216.64,66,-0.01,-0.01
7899,1ef619e8db0fbdda61,d23af25a572eb40b55,27,online paid,nl,1,0,0.0,15.72,62.9,5,0,0,2,variant_a,1,11.87,low,189.48,0,229.42,20,-0.01,0.03
4473,40bf82623caded1cd8,0f0e103084c0e1d250,24,referral,no,1,2,1.0,24.14,38.0,5,0,0,10,variant_a,1,7.23,medium,306.81,0,249.06,59,-0.01,0.14
28480,dd8a25785dcb6f7cec,e8d3d6df82759067b8,62,tv,no,2,0,0.0,20.11,68.1,6,1,0,4,variant_a,1,12.11,low,247.38,0,305.13,106,-0.01,0.04
9776,dfe0c74a3f265edd7b,5672910ad5d60e5da9,62,door-to-door,nl,2,1,0.0,18.11,35.0,6,0,0,10,variant_a,1,11.13,medium,236.11,0,221.17,127,-0.01,0.02
4880,d8b4cbcdeaa0e0c5d8,d239ef73474fe9f117,24,door-to-door,de,2,2,0.0,17.4,32.0,10,0,0,9,variant_a,1,7.32,medium,272.15,0,273.84,138,-0.01,0.13999999999999999
32037,e8660ee8b41231074f,0a1c2445dacb1b5af7,80,direct mail,nl,2,0,1.0,16.04,49.0,10,0,0,7,variant_b,1,11.4,high,197.73,0,186.25,90,-0.01,0.009999999999999998
24882,4ecbb790f241666326,5009a844edb62245e5,74,door-to-door,gb,2,1,1.0,19.17,54.0,15,0,0,13,variant_a,1,11.74,medium,227.31,0,232.78,142,-0.01,-0.01
8722,8810db09a185af4c2c,613d088505aa0f6fea,31,referral,nl,0,0,0.0,16.05,56.4,10,1,0,4,variant_a,1,10.13,medium,173.5,0,203.8,30,-0.01,-0.01
19533,957ddea273c4065ba7,b9e2909de1e26ada8d,54,referral,se,2,0,0.0,14.4,52.0,13,2,0,0,variant_a,1,5.76,medium,238.31,0,218.46,29,-0.01,0.09
14148,3dec92684ec4d9ff7e,a49d4bf54f791145a3,41,online paid,se,0,1,0.0,17.18,32.0,9,0,0,8,variant_a,1,7.21,low,232.05,0,241.83,111,-0.01,0.03
33534,4158345f3687fcb84c,61028c6d9601f24702,67,television,de,2,2,0.0,19.1,34.1,3,0,0,15,variant_a,1,9.57,low,283.53,0,274.56,145,-0.01,0.07
33501,41220f414a6e40d921,36aa4b2596856f7a2f,87,direct mail,gb,0,1,0.0,14.98,32.0,10,1,0,15,variant_a,1,8.71,low,182.08,0,203.19,62,-0.01,0.07
32491,f551334a0e3f646509,62d0ea2d2d801b5864,67,dm,no,0,0,1.0,14.98,60.0,12,0,0,5,variant_b,1,13.28,medium,196.68,0,150.78,115,-0.01,-0.01
34452,8b649862360f1c2b5c,266e2094f1c9dbd003,34,referral,se,2,0,0.0,18.63,57.0,11,0,0,10,variant_a,1,12.17,low,256.77,0,301.08,137,-0.01,0.039999999999999994
12346,e1f95004b4e3440796,ecfa568d797d115f55,72,online paid,se,0,1,0.0,17.09,68.0,3,0,0,7,variant_a,1,10.73,low,179.64,0,205.27,39,-0.01,0.04
7262,45e1ef0afb76fef333,222e626b8532f5638e,31,referral,no,2,1,0.0,19.88,31.0,14,0,0,8,variant_b,1,13.7,medium,300.94,0,269.85,77,-0.01,0.0
5289,bc264522d8cc7a47fb,2d7433a01498c138cd,74,direct mail,nl,0,0,1.0,17.21,38.8,13,1,0,7,variant_a,1,10.94,medium,228.01,0,165.62,103,-0.01,0.0
9251,4e00844f94e3625dd7,901f4912382aa7c884,61,referral,gb,2,2,0.0,22.46,49.5,12,1,0,8,variant_a,1,14.48,medium,285.34,0,292.0,53,-0.01,-0.01
25384,3708d4192ec0d016f3,2fe3a37918c7b5c2cc,66,referral,nl,0,0,0.0,17.02,58.0,11,0,0,5,variant_a,1,8.46,medium,225.53,0,240.95,53,-0.01,-0.01
3880,785a4b39ca0768ebd5,a547c70a95a926b0db,63,tv,nl,2,1,0.0,18.35,50.0,10,0,1,3,variant_a,1,12.9,low,279.92,0,299.93,137,-0.01,0.0
5934,70898ec5aaf2bbf000,b873d7efddfe2db552,46,referral,no,0,0,1.0,15.25,59.0,13,0,0,3,variant_a,1,9.3,low,177.66,0,164.64,114,-0.01,0.060000000000000005
24001,22f4700139f7afad5e,d24db8eaa9a471c6c2,49,direct mail,de,0,2,0.0,19.56,61.1,1,0,0,12,variant_a,1,7.32,medium,227.57,0,229.82,81,-0.01,0.0
15936,1918451bbab7610b0e,f9e0c0d301166a4361,36,referral,nl,2,1,0.0,19.47,66.0,14,0,0,7,variant_a,1,11.56,medium,307.94,0,239.35,65,-0.01,-0.02
15952,7ec49d235b3b7457aa,edf41c7fab2b9cd1ec,73,direct mail,nl,0,0,0.0,17.66,65.0,3,1,0,7,variant_a,1,6.57,medium,229.01,0,252.87,90,-0.01,-0.02
8763,b6d3c0588a849c40ba,762373c764a765ec04,54,direct mail,gb,2,1,0.0,17.0,52.0,3,0,0,8,variant_a,1,8.5,low,271.24,0,193.39,137,-0.01,0.019999999999999997
18002,28846bbee2bc821b90,543ff2ad5c493841a2,22,referral,nl,2,0,0.0,12.41,62.0,14,0,0,5,variant_a,1,10.77,medium,160.84,0,171.89,134,-0.01,0.03
22762,2fefa8b126607e29fe,0e0d0663262519c4fd,58,tv,de,2,0,0.0,16.26,46.0,11,0,0,3,variant_a,1,6.69,low,207.09,0,235.42,76,-0.01,0.019999999999999997
8341,b150a8c54f717b966f,05f51e273cb679ac34,65,online paid,se,2,0,0.0,15.33,63.0,12,0,0,6,variant_a,1,11.98,medium,175.32,0,235.71,99,-0.01,0.02
20963,a8757ce9dc90ea5def,f3fd3fd1b21d484567,48,referral,de,1,0,0.0,15.97,46.0,7,2,0,1,variant_a,1,7.88,low,185.73,0,198.49,96,-0.01,0.039999999999999994
33117,0dcd794d2a31767373,515ae7882237eaba6b,85,television,de,0,0,0.0,15.28,40.0,13,0,0,1,variant_a,1,7.71,medium,185.06,0,211.27,15,-0.01,0.09
18066,fa28c122f092eabc36,700bc4ccabc9dee4da,41,direct mail,nl,0,0,0.0,16.13,53.0,13,0,0,9,variant_b,1,12.93,medium,168.94,0,174.04,53,-0.01,-0.02
8304,55d46c8717ed1cb7ac,9dc9a9e00ec4817a54,44,tv,nl,2,0,1.0,17.75,52.4,11,2,0,12,variant_a,1,6.75,medium,262.43,0,222.21,63,-0.01,0.01
11884,923380fe3bc45ac9ca,8941a39ce66babf452,65,online paid,nl,2,0,0.0,18.23,56.0,15,0,0,14,variant_a,1,7.44,low,229.36,0,267.34,105,-0.01,0.02
16046,a59e802e5d70af6b51,c7ce390ec04726bfc5,35,door-to-door,de,0,1,0.0,15.18,34.0,6,0,0,12,variant_a,1,7.25,medium,177.81,0,164.95,111,-0.01,0.030000000000000002
29545,987b817caf9443a647,3904e183e926c6f950,25,tv,nl,0,1,0.0,18.56,42.0,10,0,0,1,variant_a,1,7.78,low,217.04,0,234.55,48,-0.01,0.0
29557,20818537cc5cb1fe3d,afe190b8398473d453,69,door-to-door,se,0,0,1.0,16.44,36.2,6,1,0,9,variant_a,1,12.35,low,203.46,0,216.51,134,-0.01,0.02
2683,a63105ddeebde57807,6b0a35519869ae82d5,82,television,de,2,2,0.0,21.88,40.0,13,1,0,8,variant_a,1,11.4,low,251.12,0,238.55,26,-0.01,0.08
4490,731d7f5490a6e7b524,a3c07765b0000eae29,56,television,gb,1,1,1.0,17.22,49.0,4,0,0,14,variant_a,1,14.51,low,261.01,0,200.79,19,-0.01,0.009999999999999998
30071,5db16d02db25b9673f,872febab3c7d1c6640,23,television,de,2,1,0.0,19.8,38.5,15,0,0,8,variant_a,1,12.71,low,240.02,0,306.27,41,-0.01,0.06
19014,5001e11e24d2f4e723,92bbb6e070bd945ac8,69,dm,nl,0,0,0.0,19.64,38.0,12,3,0,9,variant_a,1,14.39,low,232.92,0,265.96,57,-0.01,0.030000000000000002
2217,58ebafabd92e2e3a80,e2c4104da8dada9232,29,online paid,nl,2,0,0.0,18.8,67.2,9,0,0,9,variant_a,1,9.64,medium,222.62,0,240.86,82,-0.01,0.05
5250,bf8af7399db538a24d,cc8ade02a50f38db79,80,online paid,no,0,0,0.0,18.33,56.0,13,0,0,2,variant_a,1,16.6,low,257.25,0,240.49,66,-0.01,-0.01
14851,cd55fe95fc4bdee8b6,c141bff0a847b993aa,55,dm,no,0,0,0.0,19.37,41.0,8,1,0,7,variant_a,1,7.7,low,265.44,0,258.92,147,-0.01,0.06999999999999999
1710,6934456f54af5ab56c,a2a0a31f2194ab46c3,78,door-to-door,no,2,0,0.0,19.34,56.0,10,0,0,12,variant_a,1,15.9,medium,273.05,0,245.9,32,-0.01,0.030000000000000002
2824,76872bcd9d6e7fd160,6d5a77a15ce116320b,32,direct mail,nl,0,2,0.0,20.61,57.0,11,1,0,12,variant_a,1,6.25,low,270.34,0,214.93,138,-0.01,0.02
33580,b785f0c8bacf5ff580,785b2f872302f5df97,20,television,no,2,1,0.0,15.61,55.0,13,0,0,9,variant_a,1,10.23,medium,212.97,0,179.57,121,-0.01,0.030000000000000002
22976,dd5db93a1d7b73cc6b,3f9d54bb0175a193d3,88,direct mail,no,0,0,0.0,15.47,60.0,3,1,0,4,variant_a,1,12.4,medium,210.72,0,183.16,31,-0.01,0.009999999999999998
7187,1c09cec8e3fb5f6dd4,0cb89ff831d86cbf77,46,direct mail,nl,2,0,0.0,17.6,48.0,11,0,0,4,variant_a,1,7.56,medium,274.28,0,280.81,131,-0.01,0.049999999999999996
10337,01bd952c8d65168cca,427443bbeae9a3f2b9,87,dm,de,0,1,0.0,19.46,39.7,8,0,0,10,variant_a,1,17.04,medium,263.23,0,191.92,58,-0.01,0.01
5345,d4e452f4710f30e083,1b6edb64375a633ca0,37,online paid,nl,0,1,0.0,22.08,41.0,14,0,0,15,variant_a,1,8.34,medium,313.78,0,317.72,153,-0.01,0.07
5358,9ab05403ac7808cbfb,d5b3bb8b8e42b8c9dc,67,online paid,no,0,1,1.0,16.13,59.0,11,0,0,14,variant_a,1,8.12,medium,227.02,0,159.44,130,-0.01,0.05
9908,2eeeabb94749b31cb3,eb8376a99ae2d36d0a,53,door-to-door,se,0,1,0.0,18.99,43.1,13,2,0,7,variant_a,1,12.58,low,220.17,0,223.06,14,-0.01,0.039999999999999994
4948,10b2b8698ea0385652,215d29acba89b88012,26,dm,de,1,1,0.0,19.02,48.5,6,0,0,13,variant_a,1,8.98,low,199.28,0,246.69,15,-0.01,0.039999999999999994
14352,e7a791ef7b3cccca65,ca6f70236a93039228,77,tv,gb,0,1,0.0,17.98,67.0,9,1,0,10,variant_a,1,8.22,medium,190.53,0,258.42,100,-0.01,0.009999999999999998
28765,de81daf004a31370f8,5c0620dfd3053d6200,73,online paid,no,2,1,1.0,20.28,55.0,9,1,0,7,variant_b,1,10.19,low,268.17,0,300.28,109,-0.01,-0.01
26079,85736fd3f78e6b884e,9e83c9211ad83ed591,42,dm,se,0,0,0.0,19.57,55.0,1,1,0,15,variant_a,1,16.6,medium,236.72,0,211.01,118,-0.01,0.02
23140,f0bc49a48370642aac,000298d8a61b4f7b0f,55,online paid,de,0,2,0.0,22.16,63.5,3,0,0,11,variant_b,1,11.86,low,241.47,0,228.44,42,-0.01,0.0
22766,f670becb6af62308cd,283ff2bae2bd9c40de,35,door-to-door,nl,0,0,0.0,17.54,55.5,5,0,0,12,variant_a,1,10.49,low,190.56,0,246.63,78,-0.01,0.019999999999999997
18074,90252502ab29331e94,e28faecd78347d222e,42,door-to-door,se,2,0,0.0,16.07,51.0,7,1,0,9,variant_b,1,10.16,medium,210.39,0,198.87,129,-0.01,-0.01
3348,d9dbc51dc534921589,74d1655a6dbf963db6,47,door-to-door,nl,0,0,0.0,17.9,39.0,11,0,0,9,variant_a,1,16.05,medium,215.95,0,236.38,116,-0.01,0.019999999999999997
19980,678548c30395fff1e7,233da9bb08aacbcc6f,27,online paid,no,0,0,0.0,13.64,42.0,4,1,0,4,variant_a,1,7.58,low,174.8,0,168.58,67,-0.01,0.049999999999999996
5698,e7fed988dd5f2a44bb,eb3dd8469c136156af,66,tv,gb,0,2,0.0,21.25,34.0,4,1,0,7,variant_a,1,7.83,medium,299.63,0,208.08,137,-0.01,0.09
23930,50ab6aa42d20691772,25d6af1bacb8458cce,62,television,no,0,0,0.0,14.95,48.0,2,0,0,4,variant_a,1,13.69,low,206.96,0,161.69,141,-0.01,0.009999999999999998
6769,f00b6379b82a515a94,d65ea44ab803dafb5a,55,dm,nl,0,1,0.0,19.79,36.0,6,0,0,5,variant_a,1,14.14,low,195.77,0,266.75,79,-0.01,0.019999999999999997
8848,030862565f5882a522,78f2b989fb33152a62,34,tv,nl,2,1,0.0,15.05,60.0,2,0,0,6,variant_a,1,13.03,medium,232.36,0,177.68,134,-0.01,0.030000000000000002
25682,5f44c9f72af72b69d3,dd47690226bf101517,80,dm,se,0,1,0.0,18.22,47.0,3,0,0,10,variant_a,1,10.41,medium,238.51,0,183.17,133,-0.01,0.04
14008,831665b12c97364750,c693f9c8ce0efc53c6,67,door-to-door,de,2,2,1.0,20.67,68.5,3,0,0,10,variant_a,1,11.36,low,231.54,0,331.82,122,-0.01,0.01
13975,2743214d24795dc7d9,f295e694f572ce4b74,40,referral,gb,2,0,0.0,14.95,51.0,7,0,0,11,variant_a,1,6.59,high,211.8,0,178.52,84,-0.01,0.08
17580,09236968fe179eba99,54e86c93775603dbae,65,referral,nl,2,0,0.0,16.6,55.0,10,0,0,13,variant_a,1,6.14,high,209.32,0,197.83,139,-0.01,0.05
23873,078a070b015ee414f2,7b2ae9bc4f1f9c81dc,35,tv,no,2,2,1.0,22.79,48.1,5,1,0,12,variant_b,1,10.81,medium,305.06,0,280.64,95,-0.01,-0.01
11920,12a7b6573d17a1b1d5,ad94d521d7675b6529,81,tv,no,0,2,0.0,22.57,46.0,7,3,0,7,variant_a,1,13.11,low,259.63,0,234.94,33,-0.01,0.03
31477,553273a1c6a3ea4b3d,d40434d85ef5e81e4e,39,online paid,gb,2,0,0.0,18.7,54.0,12,0,0,15,variant_a,1,11.08,medium,266.68,0,291.74,61,-0.01,0.01
6824,adb015f17cc5991178,35f108c0ad704bad4c,77,door-to-door,nl,2,0,1.0,16.12,40.6,13,0,0,3,variant_a,1,14.42,low,244.01,0,211.09,34,-0.01,0.03
4987,90ccff101868bc6664,05837938edf020d414,38,door-to-door,gb,1,0,0.0,16.1,47.0,6,1,0,4,variant_a,1,7.1,low,213.6,0,202.95,66,-0.01,0.039999999999999994
31971,6f3d86720d498a0f70,220ff249577fb23890,42,door-to-door,de,0,0,1.0,14.73,36.0,13,0,0,14,variant_a,1,12.69,low,207.06,0,145.44,51,-0.01,0.009999999999999998
24825,c5e53662e6ca2fed0b,697b16215c55e063e1,80,dm,no,0,0,0.0,17.17,61.2,6,3,0,5,variant_a,1,7.01,low,203.11,0,235.46,140,-0.01,0.0
14755,f6341b15960dc8f15b,5e9815e32ef43aba78,29,door-to-door,de,2,0,1.0,15.82,52.5,11,0,0,7,variant_a,1,6.56,medium,205.44,0,235.52,117,-0.01,0.030000000000000002
14761,f48f34e789c8201a49,13ba149a7cc75182dc,53,door-to-door,nl,0,1,0.0,17.35,47.8,6,1,0,10,variant_a,1,6.02,low,221.01,0,246.63,117,-0.01,0.0
34110,d3b1db304152af564f,423a7fc03d6f9c6763,53,television,de,2,0,0.0,12.23,54.0,14,0,0,15,variant_b,1,12.42,low,173.22,0,163.53,98,-0.01,0.02
2171,88ceeb0496aa9e60b4,b05519170c895833dd,25,door-to-door,no,2,1,0.0,19.17,56.4,9,0,0,3,variant_a,1,7.55,medium,294.11,0,308.17,65,-0.01,0.09
4965,27dcfa6c9fb04dfa28,ea7332649c98be0761,37,direct mail,no,0,1,0.0,23.45,70.0,8,0,0,12,variant_a,1,16.68,low,317.56,0,301.24,139,-0.01,0.06
4978,0ebffb73e257d11908,12845d2ec42b1403b5,35,direct mail,no,2,1,0.0,23.15,43.0,8,0,0,10,variant_b,1,16.89,low,328.89,0,314.14,24,-0.01,-0.01
14730,a706b4d72de0eae9e9,6c59c3d2562b080def,19,direct mail,de,0,0,1.0,13.02,54.0,10,0,0,13,variant_a,1,13.5,low,134.26,0,173.71,100,-0.01,0.009999999999999998
21068,193d44f2eece53cd47,f9f2ab7c55afff4ec5,62,tv,de,0,0,1.0,17.28,69.3,5,0,0,11,variant_b,1,15.51,medium,229.92,0,194.78,81,-0.01,0.01
15193,5c64db62424a286a59,9a3416fd843011e72f,52,referral,nl,1,0,0.0,12.96,60.0,9,1,0,14,variant_b,1,10.65,medium,164.39,0,161.79,97,-0.01,-0.02
10147,58845926c9bda650c3,9121014f7c9acb7f9e,35,online paid,de,2,1,0.0,18.16,32.8,3,1,0,13,variant_a,1,9.89,low,219.05,0,210.84,150,-0.01,0.05
12500,ce9d84d48b2448b7e7,5c2c8ec247c0607d05,75,door-to-door,no,2,1,0.0,15.95,49.6,10,0,0,10,variant_b,1,12.72,low,179.25,0,227.47,96,-0.01,0.0
24783,b6ecac22311ccb4c63,23842d28b1f9c04fb8,69,online paid,se,0,1,1.0,18.28,68.0,4,0,0,14,variant_a,1,9.99,medium,210.42,0,254.84,140,-0.01,0.02
25154,e2cc2216734e38aa8e,40f9300244a33d7776,71,tv,nl,2,1,0.0,18.66,45.8,7,0,0,9,variant_a,1,11.27,medium,242.52,0,259.3,105,-0.01,0.009999999999999998
14273,64ce463c6856e0e386,364deae62a689d3dbf,84,door-to-door,nl,0,2,1.0,21.14,45.0,9,0,0,6,variant_a,1,6.15,low,252.3,0,275.68,24,-0.01,0.0
22140,3f4a917da8640f243c,4b49e0111bd3658380,78,direct mail,de,2,1,1.0,17.47,51.0,2,0,0,13,variant_a,1,13.3,low,232.99,0,263.88,58,-0.01,-0.01
19600,deb23c20e7307c4c07,7560e84af9ec3d3323,67,tv,se,1,0,0.0,15.99,49.0,7,0,0,14,variant_b,1,10.37,medium,221.5,0,217.34,142,-0.01,0.01
30417,41b9afd19dbb79a244,f4453bdd89ce71d193,61,television,de,0,0,0.0,16.43,61.0,2,0,0,13,variant_a,1,8.7,medium,206.72,0,164.65,87,-0.01,-0.01
19559,27cd72a0f1d3cd1994,66b8d5ee27fb775e2a,72,referral,gb,0,0,0.0,15.76,46.5,10,2,0,13,variant_a,1,15.34,medium,159.64,0,206.18,44,-0.01,-0.02
23733,2bbb6e4fb82cc56a81,b7268b6b636e814b04,52,door-to-door,nl,2,1,1.0,18.34,46.0,7,0,0,14,variant_a,1,6.14,medium,247.63,0,225.06,23,-0.01,0.01
3002,94d2a3c6dd19337f25,38436f88c06353cadb,46,tv,de,0,1,0.0,16.98,37.4,10,0,0,13,variant_a,1,9.49,medium,177.67,0,191.44,26,-0.01,0.030000000000000002
8034,665ff68447af512362,bd4d22a69654ada1c2,60,direct mail,nl,0,0,1.0,15.77,61.0,7,0,0,8,variant_a,1,14.11,low,199.78,0,182.45,30,-0.01,-0.02
29737,aa37b70bbe5a37d659,8401105d1a63835bdd,53,referral,se,0,1,0.0,15.02,42.0,11,0,0,1,variant_a,1,6.93,low,176.46,0,213.36,127,-0.01,0.039999999999999994
28354,228205019b79a1a810,4a5eea09d9d55187f9,41,tv,no,1,1,0.0,20.1,36.0,8,1,0,15,variant_a,1,14.62,medium,300.58,0,223.61,82,-0.01,0.02
12590,ef003c7754ea2e6e7b,89461ed794af4814a5,74,direct mail,gb,1,1,1.0,22.89,32.0,6,0,0,11,variant_a,1,11.46,medium,310.84,0,314.95,115,-0.01,0.0
12594,a02b64e3b99559f932,3165183310a35cf754,59,online paid,nl,0,0,0.0,17.82,47.0,3,0,0,3,variant_a,1,8.79,low,191.76,0,187.43,45,-0.01,0.02
21635,95729d35a507b96732,da7073527ede41eaf2,71,tv,se,0,0,1.0,14.6,41.0,7,0,0,8,variant_a,1,7.56,medium,177.2,0,159.18,158,-0.01,0.02
26404,11b53f23ad385f7354,0db9cf7ccf92166297,51,referral,se,0,0,0.0,14.87,34.0,3,0,0,13,variant_a,1,11.13,low,183.48,0,188.27,61,-0.01,0.07
12548,af7fc8485f40dc495b,ad65773889ecbeac84,35,door-to-door,gb,0,1,0.0,17.66,56.0,13,0,0,15,variant_a,1,6.32,low,254.15,0,203.53,56,-0.01,0.019999999999999997
23414,3b0d3acaf5e61ac977,853e15ee094f2933a1,58,dm,de,2,1,1.0,16.16,46.0,8,0,0,13,variant_a,1,12.48,low,263.29,0,178.43,81,-0.01,0.009999999999999998
16736,3312a1d297ed261ecb,6e3bbd20720da1b0ed,37,referral,de,2,0,0.0,16.25,40.0,9,1,0,8,variant_a,1,6.28,medium,184.9,0,198.19,78,-0.01,0.04
8983,328a35ffe3f4fcd714,f068bd06e4c2641ee6,32,tv,nl,0,1,0.0,21.63,52.0,9,1,0,7,variant_a,1,15.73,low,288.4,0,268.47,53,-0.01,0.04
