,Unnamed: 0,customer_id,subscription_id,participant_age,marketing_channel,country_code,extra_draws_per_year,add_ons,failed_payments_12m,monthly_spend_estimated,donation_share_charity,web_sessions_90d_raw,service_contacts_12m,complaints_12m,lifetime_wins,campaign_cohort,treatment_sent_flag,offer_cost_eur,baseline_churn_risk_band,historic_revenue_12m,churned,revenue_next_12m_observed,subscription_month_length,ITE_variant_a,ITE_variant_b,variant_a_or_b
2539,1940,44fd3d54368ffe700c,dfce094a6e9df8d665,69,tv,se,0,0,1.0,15.07,36.0,2,0,0,7,variant_a,1,6.23,high,149.75,0,197.59,34,-0.18,0.0,a
2451,20023,5859953a451c408447,0c2b9c6579f3f4da45,37,door-to-door,gb,0,0,0.0,14.61,63.0,1,2,1,0,variant_a,1,14.59,medium,196.94,0,157.91,121,-0.18,0.03,a
2535,185,7a1bb1ae4894617e33,501e8040ab1e0cb977,26,dm,gb,2,0,1.0,16.5,45.4,6,3,0,0,variant_a,1,7.96,low,200.66,0,265.57,84,-0.18,0.03,a
2543,35427,b66db79f2f2507f17b,7591132b460e16d877,80,referral,de,0,1,0.0,16.28,30.8,2,0,0,0,variant_a,1,11.93,low,190.01,0,157.93,156,-0.18,0.03,a
2434,15780,5b465c13fd8cac3b9b,7de5bba8a6f3058dc8,90,door-to-door,nl,0,1,0.0,18.63,43.0,4,0,0,0,variant_a,1,8.46,high,238.95,0,243.63,29,-0.18,0.0399999999999999,a
2495,33164,4a59a8ea539613e156,c10323019b423c9e86,32,online paid,nl,0,0,1.0,13.59,59.0,5,0,0,0,variant_a,1,7.48,high,158.56,0,153.47,77,-0.18,0.0399999999999999,a
2547,33550,7438845b5943e3d61c,a68e938e274c052411,67,door-to-door,gb,0,1,0.0,17.32,62.5,3,0,0,0,variant_a,1,8.23,low,168.28,0,237.55,150,-0.18,0.0399999999999999,a
2529,3468,571ac6dcf08ffecf97,db8b478571f1adb9a2,57,online paid,se,0,3,2.0,23.63,30.0,14,0,0,4,variant_a,1,7.92,low,252.8,0,327.02,143,-0.18,0.0499999999999999,a
2537,23664,5c41f2f384aed10683,5ca9fe1c02e26c266c,63,referral,gb,0,0,1.0,18.5,52.0,1,0,0,0,variant_a,1,7.69,low,193.35,0,233.47,159,-0.18,0.0499999999999999,a
2445,4806,883a8869eeaf7ba467,3a86f531566e78f3b1,68,referral,gb,0,3,2.0,20.71,38.0,13,0,0,5,variant_a,1,12.19,medium,218.66,0,232.65,68,-0.18,0.06,a
2514,21397,168e2a9338c6dcc3b2,eefbedd5c88c100887,71,online paid,no,0,2,0.0,24.81,39.0,5,0,0,0,variant_a,1,6.18,high,246.08,0,317.63,54,-0.18,0.06,a
2467,30774,728c80d8a69ff8c92e,0fa736335d4b94da77,40,online paid,no,2,2,0.0,22.34,53.0,8,2,1,0,variant_a,1,12.54,low,294.85,0,273.2,96,-0.18,0.0699999999999999,a
2456,3765,6def9cdc404151fd9c,d215c81acddb9f66c5,75,tv,no,0,1,0.0,15.44,68.0,1,0,0,0,variant_a,1,10.65,medium,151.66,0,213.23,134,-0.18,0.07,a
2457,7539,783789429d08b80f58,3297da50cb2d822803,88,door-to-door,gb,0,0,0.0,14.24,65.0,3,0,0,0,variant_a,1,9.66,medium,136.92,0,169.43,122,-0.18,0.0899999999999999,a
2473,18564,74d1e312f2320de5a6,249cf04e2371ef0934,48,referral,se,1,2,0.0,26.36,46.0,4,0,0,0,variant_a,1,8.16,medium,361.08,0,394.7,77,-0.18,0.09,a
2534,3349,0ffb8460d08197d28a,625f2af9e6897c9b98,27,tv,no,0,0,0.0,17.95,47.0,1,0,0,0,variant_a,1,6.36,medium,197.73,0,184.82,113,-0.18,0.09,a
2540,30124,5796f99c5d3c7bac8c,856d6c967ed7ed1667,76,online paid,se,0,2,0.0,20.17,67.0,10,2,0,0,variant_a,1,8.89,low,267.83,0,265.36,126,-0.18,0.09,a
2493,31317,5d810d095c3f16cce8,bf9d025b0f0a8c5e9f,39,door-to-door,gb,2,0,0.0,14.08,36.5,15,0,1,0,variant_a,1,8.24,medium,215.14,0,211.09,107,-0.18,0.0999999999999999,a
2515,7617,37007545a7abc39701,747465c41588303407,41,dm,gb,0,2,1.0,19.79,66.0,9,0,0,0,variant_a,1,12.49,medium,282.37,0,196.06,127,-0.18,0.1,a
2544,3025,37160db944a57234ac,757da7d061bf7bbb17,88,direct mail,gb,1,0,0.0,19.16,51.0,12,0,0,0,variant_a,1,8.32,medium,206.9,0,294.31,153,-0.18,0.1,a
2465,4591,976b1a9632d56fe807,9c3e20114fe0cf8c66,69,dm,no,0,0,0.0,19.87,63.0,5,0,0,0,variant_a,1,7.66,medium,214.97,0,245.44,155,-0.18,0.1099999999999999,a
2480,19206,bc9ebb08357dd4ea85,b9103985381f526856,74,referral,se,1,0,0.0,12.56,44.0,1,0,1,0,variant_a,1,13.82,high,191.29,0,174.63,91,-0.18,0.1099999999999999,a
2510,3199,d754f7302ec0da60ae,b5d783a590cf11ed92,86,tv,de,0,0,1.0,16.08,61.0,15,0,0,0,variant_a,1,6.26,high,166.55,0,229.43,143,-0.18,0.1099999999999999,a
2521,29785,44437f1b3fd90ae1a0,5924061c4e5fb5feee,67,online paid,no,1,0,1.0,14.32,66.0,15,2,0,0,variant_a,1,16.94,low,221.55,0,201.86,156,-0.18,0.1099999999999999,a
2520,621,35c5ce55d4c6015406,74f43b97b107bc10cb,64,television,nl,1,0,1.0,15.01,49.0,3,0,0,6,variant_a,1,17.05,high,221.86,0,192.09,155,-0.18,0.11,a
2435,32355,abfd09c1c6bea74a2f,89b12c80924fb7ee44,51,tv,no,2,0,0.0,13.41,31.5,14,0,0,0,variant_a,1,8.02,high,195.38,0,209.02,119,-0.18,0.12,a
2438,35460,224ba67f6723dc76cf,838c4205ce1ffab088,88,door-to-door,de,0,0,1.0,16.77,42.0,10,3,0,0,variant_a,1,12.25,low,190.48,0,215.03,103,-0.18,0.12,a
2446,4875,2bbc1cc8fd0e5f9e0b,76e383d87f8b53ae53,81,door-to-door,nl,2,1,0.0,18.63,56.0,12,0,0,0,variant_a,1,6.69,low,250.32,0,218.62,105,-0.18,0.12,a
2447,2586,943ff7d741943755c9,d0241e4642e31c44b7,42,television,se,2,0,0.0,16.17,30.0,12,0,0,0,variant_a,1,9.99,high,190.97,0,221.14,161,-0.18,0.12,a
2518,18858,194e9674ab9c0440b3,deadc369fd97aa41ac,18,door-to-door,se,2,0,0.0,15.66,44.0,11,0,0,0,variant_a,1,5.85,medium,238.97,0,232.79,79,-0.18,0.12,a
2490,983,dacb283d1182b49af0,a6c5ef0681620ad093,47,tv,no,0,2,1.0,20.68,33.2,12,0,0,0,variant_a,1,10.03,high,290.09,0,203.45,158,-0.18,0.13,a
2533,157,70bb83c9272e6c4bc6,eed7f82661aefd255e,75,dm,gb,0,0,1.0,15.25,35.8,9,0,1,0,variant_a,1,14.77,medium,203.84,0,170.6,96,-0.18,0.13,a
2542,1360,b5d17ed2b502da15aa,0775faeda5debf16f0,45,dm,nl,0,1,1.0,17.01,48.0,15,0,0,0,variant_a,1,6.27,low,211.66,0,217.27,138,-0.18,0.1399999999999999,a
2424,23665,858ec5a3b980fd5136,c73876cb6754f7490e,43,tv,de,0,0,2.0,13.76,41.2,10,0,0,0,variant_b,1,20.01,high,197.64,1,32.26,161,-0.18,0.14,a
2468,35437,3469f647707d751736,15dcec2d45e5ce540f,58,door-to-door,se,1,0,0.0,16.96,30.0,13,1,0,0,variant_a,1,12.75,low,207.03,0,231.9,81,-0.18,0.14,a
2461,4031,431cfe4bd4a84b6839,fa2b6d81de7184f085,87,dm,nl,2,3,0.0,23.62,33.0,10,0,0,4,variant_a,1,9.67,very high,280.8,0,260.21,155,-0.18,0.1599999999999999,a
2527,21295,228817faf36305ff34,15f5710b9b46cdfce4,27,tv,nl,2,0,1.0,14.22,32.4,12,0,0,0,variant_a,1,7.05,high,159.72,0,198.06,112,-0.18,0.1599999999999999,a
2500,9830,81e68999106d6798ec,34da8366200950134b,23,dm,gb,2,1,1.0,20.55,37.1,13,0,1,0,variant_a,1,7.7,low,250.53,0,246.22,121,-0.18,0.16,a
2442,9704,f1248ade4381b32643,b3eee7d9fac920fd15,61,door-to-door,gb,0,0,0.0,14.9,36.0,10,0,0,0,variant_a,1,13.48,high,173.48,0,146.64,156,-0.18,0.1699999999999999,a
2499,17990,4740fcb3becc721b7a,406b53ac809e4a3126,28,dm,nl,2,0,0.0,18.93,35.1,1,2,0,0,variant_a,1,9.08,medium,218.55,0,294.15,145,-0.18,0.17,a
2501,13385,261c369066740deaa9,ae83810052fa5ef47a,83,door-to-door,gb,2,1,1.0,17.56,36.0,0,0,0,0,variant_a,1,7.92,medium,284.52,0,277.96,157,-0.18,0.17,a
2517,22327,f2669241f7cca3f130,4f71ca0e1595cfcc64,18,online paid,de,0,2,0.0,24.66,48.0,10,0,0,0,variant_a,1,9.72,low,334.65,0,325.33,148,-0.18,0.17,a
2513,13476,0c57998b6a8290670e,51e7d264f68e3de8ba,89,referral,se,2,1,1.0,18.96,50.0,11,0,0,0,variant_a,1,13.28,medium,266.12,0,293.93,159,-0.18,0.1799999999999999,a
2429,22927,095f4e5a1c4c070cf8,0c2a4b043729e2ce4d,89,tv,nl,2,0,0.0,16.85,33.8,4,0,0,15,variant_b,1,20.55,very high,219.8,1,21.3,50,-0.18,0.1999999999999999,a
2536,26602,7a456d7f29b4e7e92b,4fd011a847b38e4a7c,56,referral,de,2,0,0.0,16.3,46.6,0,0,0,0,variant_a,1,10.63,medium,241.1,0,243.63,142,-0.18,0.1999999999999999,a
2471,26961,b4feeda018954b3a90,feb308f89e99ff3da9,80,dm,de,0,3,0.0,26.64,59.2,3,0,0,0,variant_a,1,12.96,medium,378.13,0,290.6,123,-0.18,0.2,a
2430,18262,55ed5f85db1ee6f598,b8bbe602ef97869dfb,51,door-to-door,de,0,0,2.0,17.72,47.0,5,0,0,0,variant_b,1,21.21,low,230.88,1,137.25,157,-0.18,0.2199999999999999,a
2507,23719,a03175e68893309a3c,e867b696dec482d433,58,direct mail,nl,0,3,0.0,23.28,65.3,5,3,0,0,variant_a,1,8.21,medium,226.5,0,266.24,151,-0.18,0.22,a
2541,12944,ba01f7779044c1ca32,92df17d461d79f054f,74,direct mail,se,2,1,0.0,18.85,54.0,9,0,1,0,variant_a,1,5.41,high,259.7,0,246.17,76,-0.18,0.2299999999999999,a
2531,1077,ab7a710458b8378b52,f24ec39c79fb198141,27,door-to-door,nl,2,1,0.0,22.95,41.9,14,1,0,0,variant_a,1,9.42,high,318.6,0,287.63,119,-0.18,0.24,a
2425,31612,34dc21dee723e965b9,915677f0ea8f5a3e1e,47,direct mail,no,0,0,2.0,14.88,50.0,12,0,0,3,variant_b,1,24.17,medium,206.79,1,51.64,46,-0.18,0.25,a
2453,28273,97a111b32fdafbaa0d,d39b92191eb13c44ec,57,online paid,de,2,2,0.0,22.48,46.0,13,3,0,0,variant_a,1,10.42,high,296.55,0,334.9,143,-0.18,0.25,a
2512,29759,238e625ff1f20b656f,6bdfdce3fe6f14bd17,68,television,no,1,1,0.0,18.87,37.0,12,0,0,0,variant_a,1,6.16,high,264.58,0,286.82,123,-0.18,0.25,a
2546,33184,dcba1d5501221f3f36,9bac8d926d2bd0181f,20,television,nl,0,1,1.0,15.33,49.0,4,0,1,0,variant_a,1,14.77,low,165.06,0,149.11,140,-0.18,0.25,a
2522,2669,ab28ad5cc818e94cad,09be10b4e6f9b0714c,87,door-to-door,nl,0,0,0.0,17.58,52.5,1,2,0,5,variant_b,1,13.47,very high,190.4,1,166.39,129,-0.18,0.26,a
2459,27616,14fd9fb569a4f76939,60516136ef186719dc,72,door-to-door,gb,2,0,1.0,15.98,70.0,4,2,0,0,variant_a,1,10.93,low,223.41,0,222.99,152,-0.18,0.2699999999999999,a
2505,5457,1de5b30a72e738862b,a083eb11ed3dada163,33,referral,nl,2,0,1.0,14.59,59.0,4,0,0,0,variant_b,1,18.83,high,237.11,1,138.03,94,-0.18,0.3099999999999999,a
2530,32239,b1e895366dfa5d6a2b,a505fb188ff1ccc737,72,referral,no,2,0,0.0,15.97,69.0,4,0,0,0,variant_b,1,23.3,high,227.19,1,60.48,111,-0.18,0.36,a
2476,30020,485f1d0ae76a063a52,ed53e6ddd4ed2981fd,73,door-to-door,gb,0,1,0.0,23.37,69.9,15,0,1,0,variant_b,1,12.87,high,301.14,1,104.09,129,-0.18,0.39,a
2491,1797,543378fb36a83810de,0a0884d44e9497d3e4,27,direct mail,gb,0,0,0.0,15.31,54.0,2,0,0,0,variant_b,1,26.25,high,184.71,1,17.43,153,-0.18,0.3999999999999999,a
2494,27574,689e29456db0e6f0b9,93b211ab31540016cc,77,television,de,0,1,1.0,20.41,40.7,4,0,0,0,variant_b,1,14.42,medium,248.25,1,150.74,101,-0.18,0.47,a
2455,16072,eb373961a9e663f291,7aea06bfade5e6482c,30,dm,no,0,1,1.0,20.05,62.0,2,0,0,0,variant_b,1,16.36,high,240.86,1,16.28,105,-0.18,0.5700000000000001,a
2555,22891,f6370bef326f11083c,8ac5791ec67a59f9d4,30,direct mail,no,2,0,0.0,14.4,33.0,4,1,0,0,control,0,0.0,high,199.95,1,81.45,44,-0.1799999999999999,-0.52,b
2554,28493,f7d2f44008cdf8ab52,ccde1c84564aa7508f,72,referral,de,2,1,2.0,17.42,59.4,13,0,0,0,variant_b,1,10.75,very high,249.31,0,213.88,60,-0.1799999999999999,-0.49,b
2551,24578,fe18b4fe37333a3884,bbe125adc4bd489c12,45,dm,de,2,0,2.0,18.99,46.0,10,1,0,2,control,0,0.0,very high,273.28,1,263.22,109,-0.1799999999999999,-0.45,b
2553,35432,f34fad478256597ee9,da235da8db57416974,34,online paid,de,0,2,2.0,17.39,34.0,10,3,0,0,variant_b,1,21.02,low,201.37,0,180.97,138,-0.1799999999999999,-0.3699999999999999,b
2550,29776,3f6d017d3e728b057b,d6d66bbc22be8e706f,22,online paid,gb,2,1,1.0,22.22,34.4,3,0,1,0,control,0,0.0,very high,306.1,1,353.72,158,-0.1799999999999999,-0.2599999999999999,b
2549,6355,48090e338b20a9d004,64593505896aafd416,25,dm,nl,2,1,0.0,19.64,58.0,6,0,0,0,variant_a,1,9.59,very high,292.82,0,281.71,111,-0.1799999999999999,0.02,a
2552,13985,aa7bed7356f6705718,d7d2f01254d22dcbb8,20,referral,de,0,1,2.0,17.41,67.4,11,1,0,4,variant_b,1,21.47,very high,224.54,1,16.92,79,-0.1799999999999999,0.16,a
2548,6116,8392cfa1ba851b4bf9,775555aff1448a12a3,88,door-to-door,no,0,1,1.0,20.59,65.0,2,0,0,2,variant_b,1,17.58,high,199.22,1,140.89,71,-0.1799999999999999,0.33,a
2563,22366,a4b1edb90cdf6ea8de,c4beb17e30ecc43c5a,82,television,nl,0,0,0.0,13.89,61.0,4,2,1,0,variant_b,1,12.06,very high,196.05,0,170.69,25,-0.17,-0.45,b
2558,31128,92699ee8e81849b181,3c04ba3d2e74c18862,42,door-to-door,gb,2,1,2.0,22.91,68.0,10,0,0,9,variant_b,1,19.3,low,343.97,0,344.13,56,-0.17,-0.42,b
2566,30379,92ea7d01cd7d6245f1,44e31f0c72b2160bff,50,door-to-door,se,0,2,3.0,19.86,52.0,8,1,0,7,variant_b,1,23.35,high,209.97,0,246.66,99,-0.17,-0.41,b
2560,6672,e3a7c7b4b90930a37e,f4f321867939a2d586,24,online paid,gb,0,0,2.0,15.79,36.0,13,0,0,0,control,0,0.0,low,211.49,1,29.97,49,-0.17,-0.39,b
2565,14411,8ac462c3beb1a7bb86,e40d989c58a267b2c3,46,direct mail,gb,2,1,2.0,15.58,69.4,12,1,0,0,variant_b,1,22.47,medium,222.94,0,240.16,133,-0.17,-0.37,b
2557,18466,987e7576322cf0c63e,cec641328aa30119c9,58,door-to-door,de,1,2,1.0,23.24,34.1,10,1,0,0,variant_b,1,25.95,very high,330.58,0,307.54,76,-0.17,-0.32,b
2564,178,85c9f9efab89cee90a,2242f3fa85b1dff058,50,online paid,no,2,0,0.0,16.93,42.7,7,0,0,0,control,0,0.0,high,215.55,1,45.44,142,-0.17,-0.3,b
2623,29419,9b35d1de15050fd1b8,091564ad3579a255d4,88,door-to-door,se,0,0,0.0,17.07,34.0,12,0,1,0,variant_b,1,11.84,high,215.17,0,196.62,13,-0.17,-0.28,b
2625,9063,6e6cd9878d8d2f33fa,37395c7593c80948bb,77,referral,nl,0,1,0.0,15.79,61.0,0,0,0,11,variant_b,1,18.69,high,222.29,0,204.29,79,-0.17,-0.26,b
2604,28188,aa713fa341f6786c39,f0129596c76a48c9b0,79,referral,nl,0,1,1.0,19.21,39.5,13,0,0,2,variant_b,1,14.92,very high,199.48,0,212.19,46,-0.17,-0.25,b
2562,24440,817bc5291463f8c993,492d932de91ec10cc9,86,online paid,nl,0,2,1.0,20.44,58.0,2,3,0,11,variant_b,1,22.89,high,271.66,0,232.56,60,-0.17,-0.24,b
2588,7924,09094f96926cff3607,65b96d5f0a07ca8e44,61,tv,no,0,2,0.0,20.46,60.0,0,0,0,0,variant_b,1,12.07,medium,220.66,0,253.41,62,-0.17,-0.24,b
2603,12813,5f2150c49f5aa191fd,8bd5b6c3d5484bc825,89,referral,nl,2,1,0.0,19.37,34.0,11,0,1,0,variant_b,1,12.24,low,252.49,0,219.43,35,-0.17,-0.24,b
2569,33340,884b3aa9e6d34c33ac,627db109db329bca90,51,online paid,se,0,0,2.0,17.18,55.0,7,0,0,3,control,0,0.0,medium,237.04,1,18.26,111,-0.17,-0.23,b
2613,17851,f2a4d34f5e4caeab38,9ac0c87f4320b211f2,90,tv,se,2,0,0.0,14.77,31.0,3,0,0,12,variant_b,1,25.17,high,166.12,0,174.56,53,-0.17,-0.2,b
2585,8381,07088553c7d6c0440e,c0dc7f1f956f4ea3b6,74,referral,no,1,0,0.0,17.86,47.9,2,0,0,0,variant_b,1,12.04,low,209.74,0,190.91,161,-0.17,-0.17,a
2593,6365,238f646b998ed51f3d,2d56ab5266941a005b,74,tv,gb,0,1,0.0,16.84,61.0,9,1,1,0,variant_a,1,15.24,medium,233.93,0,168.61,53,-0.17,-0.16,a
2561,10148,586406bbb76b6baac4,1766bbce6e29d21891,32,referral,nl,0,0,0.0,17.14,44.9,3,1,1,0,variant_b,1,11.96,medium,245.59,0,231.05,74,-0.17,-0.15,a
2622,16353,0a6e039a028dd9a642,537771be21f9e1fea9,89,television,de,2,1,1.0,16.31,66.1,1,0,0,0,variant_a,1,14.08,medium,241.88,0,258.29,20,-0.17,-0.15,a
2572,17270,19fadb255d5df879f1,642e8d5ef28c792f56,34,door-to-door,gb,2,0,0.0,14.56,30.0,11,1,1,13,variant_a,1,8.59,low,177.76,0,176.71,98,-0.17,-0.14,a
2583,30236,733e46b1d36d27ff88,8a5f523c6f9dee2f16,35,referral,de,1,0,0.0,16.79,65.1,9,1,1,9,variant_a,1,10.74,high,189.87,0,205.07,15,-0.17,-0.14,a
2619,12550,146017373d58c750fa,64f2245025bd305934,28,door-to-door,nl,0,2,1.0,26.24,55.0,14,0,0,12,variant_a,1,6.71,very high,300.48,0,297.08,32,-0.17,-0.13,a
2595,1954,a6a38989dc7e433f1f,b2db82da81c9895b29,37,online paid,de,0,1,1.0,21.12,50.3,9,2,1,0,variant_b,1,14.07,medium,301.57,0,286.85,85,-0.17,-0.12,a
2614,30373,133b848dc15d027a62,b735bbfd09df063049,46,referral,no,2,1,0.0,19.15,36.3,8,0,0,2,variant_a,1,13.2,very high,240.94,0,260.44,142,-0.17,-0.11,a
2575,28914,1bbd8746b185f6d539,1107491f2057817f39,18,television,gb,2,0,0.0,20.06,47.0,12,1,1,7,variant_a,1,15.49,medium,293.83,0,299.28,130,-0.17,-0.1,a
2580,9257,bfb345dafd561613fc,453166dfc023f0fbac,63,tv,no,0,0,0.0,13.9,63.0,1,2,0,2,variant_a,1,8.47,low,151.96,0,165.16,58,-0.17,-0.09,a
2582,2097,c8512d142a2d849725,f38d11dae7d8e0ba53,85,tv,de,0,0,0.0,12.58,49.0,11,2,0,0,variant_a,1,7.44,high,130.99,0,134.3,59,-0.17,-0.08,a
2586,26072,c0a4b0fa8862500a10,89613fa3c4868d5d50,87,dm,se,2,0,0.0,14.62,47.6,6,1,1,0,variant_a,1,13.58,medium,212.77,0,220.23,68,-0.17,-0.08,a
2587,23459,a96a15785e5a56e0c0,d390ed1d7d0474206c,52,tv,gb,0,1,0.0,21.31,39.3,2,0,0,11,variant_a,1,6.52,high,229.92,0,253.23,54,-0.17,-0.07,a
2559,16164,296add4760393dc637,0c42bfde1921dfcc64,34,direct mail,de,2,2,0.0,21.76,42.0,5,3,1,9,variant_a,1,9.64,very high,241.39,0,324.61,16,-0.17,-0.06,a
2621,26801,6452782166334798a0,16e7f13a90e6f7705c,81,door-to-door,gb,2,0,0.0,16.82,52.0,0,0,0,0,variant_a,1,14.05,medium,248.14,0,220.36,120,-0.17,-0.06,a
2571,26088,041a20e0e224e50592,0073c8ca041c5fc894,77,online paid,de,0,0,0.0,17.19,68.0,3,3,0,0,variant_a,1,13.13,medium,235.71,0,223.26,70,-0.17,-0.05,a
2618,13403,3c8aad396b170bc506,258fe3bb466bbe1038,55,direct mail,gb,0,0,1.0,20.37,50.0,2,1,0,15,variant_a,1,11.13,high,291.45,0,258.11,72,-0.17,-0.05,a
2610,2812,f7eb745a5f9b3016b0,da6054958591c8c9cb,81,door-to-door,de,2,0,0.0,19.24,33.6,0,0,0,5,variant_a,1,14.7,high,292.31,0,234.19,99,-0.17,-0.03,a
2574,603,5cc33dfe7e069a757c,894ba5d3ca43f3b823,54,door-to-door,nl,2,1,0.0,19.78,51.3,10,0,0,0,variant_a,1,11.7,low,280.81,0,235.53,136,-0.17,-0.02,a
2589,17631,7f349530eb0d119150,c7f9e6f84d8b7c4dcc,25,online paid,nl,0,1,0.0,22.14,68.3,9,0,0,0,variant_a,1,6.63,very high,274.48,0,293.02,19,-0.17,-0.01,a
2592,1488,9ff2d68a234ace2643,d09e1935358a8aec31,28,door-to-door,gb,2,2,1.0,17.03,44.0,10,0,1,6,variant_a,1,7.32,high,233.56,0,208.71,64,-0.17,-0.01,a
2617,26598,ececf8310d5c47ae7d,ecad667d9a85f0f2b7,70,dm,nl,2,0,0.0,17.81,50.8,3,0,0,0,variant_a,1,10.78,low,248.31,0,297.42,89,-0.17,-0.01,a
2576,33375,19373781a09c6f246e,1c9c3a564d2bf5e888,80,tv,nl,1,0,0.0,12.87,66.0,0,0,0,15,variant_a,1,14.61,high,163.07,0,191.09,157,-0.17,0.01,a
2611,21547,25485df232e188a3f3,65ed4a311cdab0b8a4,73,dm,se,0,2,0.0,19.62,58.0,2,0,0,15,variant_a,1,7.48,high,202.74,0,194.74,55,-0.17,0.0199999999999999,a
2615,3707,fd8979ada2fd5bab05,768445d2cbcf96adfb,77,referral,nl,0,2,0.0,23.56,30.4,5,0,0,0,variant_a,1,11.12,low,286.35,0,305.45,120,-0.17,0.0199999999999999,a
2596,23115,b92894e4589f652dc3,d8832c87b2f62a1472,54,referral,de,0,0,0.0,14.42,41.0,3,0,0,2,variant_a,1,14.69,high,168.27,0,164.33,99,-0.17,0.0399999999999999,a
2594,16324,001c728a3046207c68,747b8927946cd3f3f2,56,referral,nl,2,0,0.0,17.42,40.9,0,0,0,0,variant_a,1,15.99,low,269.47,0,252.16,78,-0.17,0.04,a
2605,23775,d841da80f8fa17c1dc,41f0a37ea9b76ccf9b,68,referral,nl,2,0,3.0,14.15,33.5,8,0,0,15,variant_a,1,7.67,medium,224.63,0,183.65,62,-0.17,0.04,a
2591,14581,701df7b874ea6eae44,bcd847dd8f7d9924e5,65,referral,nl,2,0,0.0,20.07,65.2,1,0,0,0,variant_a,1,11.82,low,325.35,0,324.52,155,-0.17,0.0499999999999999,a
2612,9567,0501b4e3f17a759d1a,a479f12db7197fd699,61,online paid,de,0,1,1.0,16.87,65.0,2,0,0,0,variant_a,1,5.79,low,165.39,0,229.67,87,-0.17,0.05,a
2584,1095,8dace006f34038186f,b08103fe83de9ee93f,60,door-to-door,de,2,1,0.0,18.35,64.0,0,0,0,0,variant_a,1,6.25,high,274.86,0,279.03,53,-0.17,0.07,a
2598,8592,09b24f6bc75811639e,4d9117384bc3b334e6,60,referral,no,0,0,1.0,12.6,48.3,11,0,0,0,variant_a,1,10.1,medium,171.62,0,159.43,110,-0.17,0.07,a
2624,7520,10d4b366f410a1275f,d330da9faa313b8b41,54,dm,no,0,0,0.0,14.1,34.0,9,0,1,0,variant_a,1,12.35,low,165.28,0,150.56,83,-0.17,0.07,a
2570,8429,8a71a002d36d76176d,d5be9ac72be9ca8843,38,tv,se,0,1,0.0,20.35,50.9,9,1,0,0,variant_a,1,14.38,low,257.41,0,208.11,134,-0.17,0.0799999999999999,a
2573,11623,5c268beaeaed497f6d,7852bd586cbbe0c981,55,direct mail,gb,2,1,0.0,19.96,58.5,3,0,0,4,variant_a,1,5.71,high,220.5,0,303.26,97,-0.17,0.08,a
2590,10599,c0f48c8ab1b8e41d82,722228a204cb2c8875,35,tv,se,2,2,0.0,21.63,33.0,14,3,1,0,variant_a,1,14.54,low,269.92,0,247.85,79,-0.17,0.09,a
2578,1485,d7da8f9d99e5ed3ac7,5692204e485c525c61,57,door-to-door,de,2,1,0.0,16.57,57.0,13,0,0,0,variant_a,1,8.57,medium,217.74,0,219.45,120,-0.17,0.0999999999999999,a
2600,32111,15a0f9a3d4cae6bdfd,18939521710a32cef7,27,direct mail,gb,2,2,1.0,21.81,60.0,9,0,0,0,variant_a,1,6.5,high,250.81,0,257.4,61,-0.17,0.0999999999999999,a
2608,3153,96752f0608aff8b343,53bfc4c31b2e33e7cf,67,online paid,de,0,0,0.0,16.57,48.0,10,0,0,0,variant_a,1,10.86,medium,227.37,0,168.49,144,-0.17,0.0999999999999999,a
2599,29722,1da76f4e60189995aa,04b49d9b4841b229cb,39,online paid,nl,0,2,1.0,22.38,59.0,8,0,0,0,variant_a,1,5.28,medium,245.86,0,283.65,110,-0.17,0.11,a
2606,27381,127eeffce3105803c5,6989fbd67a001f5429,20,direct mail,nl,0,2,0.0,20.31,58.0,6,0,0,0,variant_a,1,14.22,medium,231.58,0,232.21,114,-0.17,0.13,a
2556,14474,aa9a5147c8baff9144,c410613e89811c1408,77,direct mail,de,2,0,0.0,15.21,64.2,2,1,1,0,variant_b,1,10.55,very high,191.82,1,68.91,67,-0.17,0.14,a
2579,24334,b6f6652692abf61632,28f9828ecbf88d0441,53,dm,nl,2,0,0.0,14.24,52.0,15,1,0,0,variant_a,1,11.94,high,173.19,0,168.88,89,-0.17,0.14,a
2597,18334,299e150c404f7fcf2e,d92e1a6d21f097d7c5,45,direct mail,nl,0,2,0.0,20.94,45.0,0,0,0,3,variant_a,1,9.86,high,282.98,0,206.07,38,-0.17,0.1599999999999999,a
2581,2093,20337d9ceb6b6438f1,4b946ce558c84041ff,89,door-to-door,gb,0,0,0.0,14.39,33.0,4,2,0,0,variant_a,1,12.86,high,177.11,0,140.4,99,-0.17,0.1699999999999999,a
2601,18886,5c433f641035b3ad5d,88bd9507ab49b341ae,52,direct mail,no,0,0,0.0,15.0,48.0,9,3,0,0,variant_a,1,8.05,very high,189.97,0,188.8,121,-0.17,0.1699999999999999,a
2567,16479,467e7933a50c5ad5e7,0dbd41766e2104a75e,69,door-to-door,no,1,2,0.0,19.99,61.0,1,0,0,0,variant_b,1,13.7,very high,278.95,1,20.14,88,-0.17,0.1799999999999999,a
2568,11902,8127b04e1b79f3db3e,fcaa7b6720c19d2644,31,online paid,nl,2,2,3.0,21.13,37.0,10,0,0,6,variant_b,1,19.18,high,295.28,1,154.4,161,-0.17,0.1799999999999999,a
